Mana Drain; 29.99; mythic; 39.98
Sedraxis Specter; 0.02; uncommon; 0.02
Skullbriar, the Walking Grave; 0.19; rare; 1.5
Ghave, Guru of Spores; 0.3; mythic; 2.99
Scab-Clan Giant; 0.02; uncommon; 0.02
Teferi's Protection; 13.0; rare; 14.9
Aminatou, the Fateshifter; 1.45; mythic; 3.0
Boartusk Liege; 0.1; rare; 1.38
Necrotic Ooze; 0.2; rare; 0.8
Strands of Undeath; 0.01; common; 0.02
Elenda, the Dusk Rose; 4.5; mythic; 12.5
League Guildmage; 0.02; uncommon; 0.02
Shattergang Brothers; 0.04; rare; 0.49
Go for the Throat; 0.02; uncommon; 0.11
Orzhov Pontiff; 0.02; uncommon; 0.09
Varina, Lich Queen; 0.08; rare; 0.19
Crackling Doom; 0.02; uncommon; 0.09
Spell Pierce; 0.02; common; 0.05
Abzan Charm; 0.02; uncommon; 0.02
Mistmeadow Witch; 0.02; uncommon; 0.04
Webweaver Changeling; 0.01; common; 0.02
Seekers' Squire; 0.02; common; 0.02
Oona's Prowler; 0.05; rare; 0.2
Bloodflow Connoisseur; 0.01; common; 0.02
Gravecrawler; 2.5; rare; 5.0
Makeshift Mauler; 0.01; common; 0.02
Azorius Chancery; 0.02; uncommon; 0.1
Thousand-Year Storm; 0.5; rare; 2.56
Nim Deathmantle; 0.9; rare; 3.0
Hydroid Krasis; 1.8; rare; 4.9
Tower Gargoyle; 0.02; uncommon; 0.02
Drogskol Reaver; 0.88; rare; 5.27
Empyrial Archangel; 0.1; rare; 1.38
Bitterblossom; 17.5; mythic; 23.74
Green Sun's Zenith; 7.5; rare; 10.2
Battlefield Promotion; 0.01; common; 0.02
Grapple with the Past; 0.01; common; 0.02
Ground Assault; 0.01; common; 0.02
Deathbringer Liege; 0.05; rare; 0.7
Doomed Traveler; 0.01; common; 0.02
Sensei's Divining Top; 12.25; rare; 27.5
Graveblade Marauder; 0.02; uncommon; 0.04
Psychic Symbiont; 0.02; uncommon; 0.02
Seasoned Pyromancer; 20.0; mythic; 39.9
Marchesa, the Black Rose; 0.25; rare; 1.98
Concordant Crossroads; 17.95; mythic; 29.0
Aven Initiate; 0.01; common; 0.02
City of Brass; 9.75; rare; 17.5
Arachnus Web; 0.01; common; 0.02
Shadowborn Apostle; 0.15; common; 0.2
Sedris, the Traitor King; 0.68; mythic; 2.0
Crucible of Worlds; 13.5; mythic; 20.0
Surgical Extraction; 5.99; rare; 11.19
Kolaghan's Command; 2.95; rare; 7.2
Glimpse the Unthinkable; 1.4; rare; 3.49
Qasali Pridemage; 0.02; common; 0.02
Dragon Arch; 0.05; uncommon; 0.74
Simic Growth Chamber; 0.02; uncommon; 0.12
Wall of Omens; 0.02; uncommon; 0.1
Deranged Assistant; 0.01; common; 0.02
Kederekt Leviathan; 0.02; rare; 0.25
Rift Bolt; 0.01; common; 0.02
Eyeblight's Ending; 0.01; common; 0.02
Mistfire Adept; 0.02; uncommon; 0.02
Master of Cruelties; 1.39; mythic; 4.49
Hardened Scales; 1.49; rare; 3.2
Lava Coil; 0.02; common; 0.02
Elvish Rejuvenator; 0.01; common; 0.02
Lavalanche; 0.03; rare; 0.16
Dreamshaper Shaman; 0.02; uncommon; 0.04
Myth Realized; 0.02; uncommon; 0.05
Call to the Feast; 0.01; common; 0.02
Domestication; 0.02; uncommon; 0.02
Doran, the Siege Tower; 0.1; rare; 1.15
Annoyed Altisaur; 0.01; common; 0.02
Martial Glory; 0.01; common; 0.01
Dimir Aqueduct; 0.02; uncommon; 0.1
Uril, the Miststalker; 0.95; mythic; 6.5
Hostage Taker; 0.05; rare; 0.25
Vampiric Rites; 0.02; uncommon; 0.02
Forbidden Orchard; 2.95; rare; 4.99
Anointer of Valor; 0.01; common; 0.02
Brindle Shoat; 0.01; common; 0.02
Traveler's Amulet; 0.01; common; 0.02
Ashenmoor Liege; 0.05; rare; 0.9
Venser, Shaper Savant; 0.25; rare; 1.79
The Mimeoplasm; 0.18; rare; 0.75
Imperial Seal; 79.0; mythic; 129.5
Food Chain; 19.9; mythic; 44.98
Thistledown Liege; 0.04; rare; 0.45
Agony Warp; 0.02; common; 0.02
Sidisi, Brood Tyrant; 0.05; rare; 0.39
Gnarlback Rhino; 0.01; common; 0.02
Tuskguard Captain; 0.01; common; 0.02
Ashen Rider; 0.05; rare; 0.63
Pull from Tomorrow; 0.05; rare; 0.4
Planar Bridge; 0.47; rare; 1.45
Vampire Sovereign; 0.01; common; 0.02
Rafiq of the Many; 0.19; rare; 0.79
Darksteel Plate; 2.0; rare; 4.5
Lord of Extinction; 0.89; mythic; 2.83
Liliana's Elite; 0.01; common; 0.02
Blazing Hellhound; 0.02; uncommon; 0.03
Abbot of Keral Keep; 0.05; rare; 0.45
Bounty of the Luxa; 0.02; uncommon; 0.09
Greater Gargadon; 0.04; rare; 0.15
Flickerwisp; 0.02; uncommon; 0.05
Spider Spawning; 0.02; uncommon; 0.02
Prophetic Bolt; 0.02; uncommon; 0.02
Advanced Stitchwing; 0.02; common; 0.02
Nicol Bolas, God-Pharaoh; 1.45; mythic; 4.0
Mathas, Fiend Seeker; 0.13; rare; 0.94
Devoted Druid; 0.15; uncommon; 0.68
Body Double; 0.02; uncommon; 0.05
Restoration Angel; 0.08; rare; 1.29
Lightning Helix; 0.02; uncommon; 0.15
Forbidden Alchemy; 0.01; common; 0.02
Abzan Ascendancy; 0.02; rare; 0.2
Chaos Warp; 0.24; rare; 2.79
Summer Bloom; 0.1; uncommon; 0.25
Oracle of Mul Daya; 5.0; rare; 9.55
