Eternal Witness; 0.9; uncommon; 2.5
Aminatou, the Fateshifter; 2.74; mythic; 5.98
Lyev Skyknight; 0.04; common; 0.1
Doran, the Siege Tower; 0.9; rare; 3.47
Karador, Ghost Chieftain; 1.19; mythic; 2.93
Bear's Companion; 0.02; uncommon; 0.12
Thrumming Stone; 10.0; rare; 23.88
Hissing Iguanar; 0.02; common; 0.1
Arjun, the Shifting Flame; 0.18; rare; 1.9
Gods Willing; 0.05; common; 0.1
Weathered Wayfarer; 2.69; rare; 5.9
Ezuri, Claw of Progress; 2.69; mythic; 9.78
Spider Spawning; 0.02; uncommon; 0.12
Wrenn and Six; 59.27; mythic; 159.9
Sedris, the Traitor King; 1.08; mythic; 4.48
Uril, the Miststalker; 2.51; mythic; 9.96
Arachnus Web; 0.02; common; 0.1
Kruin Striker; 0.02; common; 0.1
Livewire Lash; 0.1; uncommon; 0.2
Settle Beyond Reality; 0.02; common; 0.09
Deranged Assistant; 0.02; common; 0.1
Pull from Tomorrow; 0.13; rare; 0.98
Disfigure; 0.04; common; 0.1
Dark-Dweller Oracle; 0.09; common; 0.1
Agony Warp; 0.02; common; 0.1
Militia Bugler; 0.04; common; 0.28
Severed Strands; 0.02; common; 0.1
Boros Garrison; 0.07; uncommon; 0.38
Living Lightning; 0.02; common; 0.1
Seasoned Pyromancer; 23.88; mythic; 54.76
Might of Old Krosa; 0.13; common; 0.4
Elvish Rejuvenator; 0.02; common; 0.1
Carrier Thrall; 0.02; common; 0.1
Ground Assault; 0.02; common; 0.1
Hardened Scales; 2.82; rare; 6.5
Bounty of the Luxa; 0.05; uncommon; 0.3
Skeleton Archer; 0.03; common; 0.1
Civic Saber; 0.02; uncommon; 0.13
Psychic Symbiont; 0.02; uncommon; 0.13
Skullbriar, the Walking Grave; 1.19; rare; 4.46
Splinterfright; 0.1; rare; 0.4
Simic Growth Chamber; 0.07; uncommon; 0.2
Supreme Verdict; 4.9; rare; 7.95
Master of Cruelties; 2.74; mythic; 9.98
Drogskol Reaver; 2.9; rare; 8.47
