Mathas, Fiend Seeker; 0.13; rare; 0.94
Magister Sphinx; 0.04; rare; 0.54
Seekers' Squire; 0.02; common; 0.02
Psychic Symbiont; 0.02; uncommon; 0.02
Mistmeadow Witch; 0.02; uncommon; 0.04
Arjun, the Shifting Flame; 0.02; rare; 0.6
Splinterfright; 0.04; rare; 0.18
Eternal Witness; 0.1; uncommon; 0.75
Biogenic Upgrade; 0.02; uncommon; 0.02
Assassin's Trophy; 4.5; rare; 8.48
Spell Pierce; 0.02; common; 0.05
Teneb, the Harvester; 0.07; rare; 0.25
Dragonlord Dromoka; 4.89; mythic; 9.5
Zur the Enchanter; 0.28; rare; 2.0
Call to the Feast; 0.01; common; 0.02
Fireblade Artist; 0.02; common; 0.02
Arachnus Spinner; 0.02; uncommon; 0.02
Dragon Arch; 0.05; uncommon; 0.74
Supreme Verdict; 3.19; rare; 5.4
Green Sun's Zenith; 7.5; rare; 10.2
Path to Exile; 0.5; uncommon; 1.2
Kederekt Leviathan; 0.02; rare; 0.25
Wash Out; 0.02; uncommon; 0.12
As Foretold; 2.4; mythic; 6.4
Sedris, the Traitor King; 0.68; mythic; 2.0
Disfigure; 0.01; common; 0.02
Kaervek the Merciless; 0.05; rare; 0.19
Ezuri, Claw of Progress; 1.15; mythic; 2.0
Wingsteed Rider; 0.01; common; 0.02
Gifts Ungiven; 0.1; rare; 0.67
Mizzix of the Izmagnus; 0.69; mythic; 2.5
Surgical Extraction; 5.99; rare; 11.19
Aethermage's Touch; 0.02; uncommon; 0.03
Ainok Bond-Kin; 0.01; common; 0.02
Sparkmage's Gambit; 0.01; common; 0.02
Alesha, Who Smiles at Death; 0.06; rare; 0.28
Terminate; 0.02; uncommon; 0.18
Gruul Turf; 0.02; uncommon; 0.1
Varina, Lich Queen; 0.08; rare; 0.19
Orzhov Pontiff; 0.02; uncommon; 0.09
Bloodflow Connoisseur; 0.01; common; 0.02
Martial Glory; 0.01; common; 0.01
Smothering Tithe; 13.0; rare; 19.75
Doran, the Siege Tower; 0.1; rare; 1.15
Mulldrifter; 0.05; uncommon; 0.19
Lotleth Troll; 0.02; uncommon; 0.05
Livewire Lash; 0.02; uncommon; 0.05
Mentor of the Meek; 0.02; uncommon; 0.1
Bloodwater Entity; 0.02; common; 0.02
Dack's Duplicate; 0.05; rare; 0.35
Aurelia, the Warleader; 4.95; mythic; 10.0
Mana Leak; 0.02; common; 0.02
Glimpse the Unthinkable; 1.4; rare; 3.49
Mana Vault; 34.0; mythic; 54.98
Dreamshaper Shaman; 0.02; uncommon; 0.04
Ashen Rider; 0.05; rare; 0.63
Crucible of Worlds; 13.5; mythic; 20.0
Spider Spawning; 0.02; uncommon; 0.02
Talrand, Sky Summoner; 0.04; rare; 0.05
Lyev Skyknight; 0.02; common; 0.02
Damnation; 10.3; rare; 14.4
Chaos Warp; 0.24; rare; 2.79
Abzan Charm; 0.02; uncommon; 0.02
Nephalia Smuggler; 0.02; uncommon; 0.02
Atarka's Command; 0.35; rare; 1.38
Divine Visitation; 2.9; mythic; 5.0
Phyrexian Altar; 22.8; rare; 27.1
Aminatou, the Fateshifter; 1.45; mythic; 3.0
Deathbringer Liege; 0.05; rare; 0.7
Wall of Omens; 0.02; uncommon; 0.1
Traveler's Amulet; 0.01; common; 0.02
Purphoros's Emissary; 0.01; common; 0.02
Dimir Aqueduct; 0.02; uncommon; 0.1
Thought Scour; 0.02; common; 0.02
Abzan Falconer; 0.02; uncommon; 0.02
Battlefield Promotion; 0.01; common; 0.02
Ground Assault; 0.01; common; 0.02
Legion's Initiative; 0.1; rare; 0.3
Selesnya Sanctuary; 0.02; uncommon; 0.04
Auger Spree; 0.01; common; 0.02
Liliana's Elite; 0.01; common; 0.02
Lord of Extinction; 0.89; mythic; 2.83
Skullbriar, the Walking Grave; 0.19; rare; 1.5
Hellkite Overlord; 0.4; mythic; 0.77
Anointer of Valor; 0.01; common; 0.02
Kasmina's Transmutation; 0.01; common; 0.02
Dark-Dweller Oracle; 0.01; common; 0.02
Impervious Greatwurm; 0.05; rare; 0.38
Pirate's Pillage; 0.01; common; 0.02
Glowspore Shaman; 0.02; common; 0.02
Kambal, Consul of Allocation; 0.2; rare; 0.9
Anger of the Gods; 0.34; rare; 0.8
Empyrial Archangel; 0.1; rare; 1.38
Graveblade Marauder; 0.02; uncommon; 0.04
Muldrotha, the Gravetide; 1.5; mythic; 4.7
Mistfire Adept; 0.02; uncommon; 0.02
Surreal Memoir; 0.02; uncommon; 0.03
Sidisi, Brood Tyrant; 0.05; rare; 0.39
Kruin Striker; 0.01; common; 0.02
Emrakul, the Aeons Torn; 18.7; mythic; 25.85
Pithing Needle; 0.2; rare; 0.85
Pillar of the Paruns; 1.3; rare; 4.19
