Ground Assault; 0.01; common; 0.02
Nim Deathmantle; 0.9; rare; 3.0
Liliana, the Last Hope; 7.97; mythic; 15.2
Boros Garrison; 0.02; uncommon; 0.19
Roon of the Hidden Realm; 0.05; rare; 0.28
Abzan Charm; 0.02; uncommon; 0.02
Aethermage's Touch; 0.02; uncommon; 0.03
Brindle Shoat; 0.01; common; 0.02
Skeleton Archer; 0.01; common; 0.02
Mulldrifter; 0.05; uncommon; 0.19
Spider Spawning; 0.02; uncommon; 0.02
Vedalken Orrery; 4.5; rare; 7.27
Firesong and Sunspeaker; 0.05; rare; 0.49
Thrive; 0.01; common; 0.02
Kaervek the Merciless; 0.05; rare; 0.19
Gifts Ungiven; 0.1; rare; 0.67
Vampire Sovereign; 0.01; common; 0.02
Bear's Companion; 0.02; uncommon; 0.03
Blazing Hellhound; 0.02; uncommon; 0.03
Allosaurus Shepherd; 25.99; mythic; 47.0
Livewire Lash; 0.02; uncommon; 0.05
Dragonlord Silumgar; 1.5; mythic; 4.98
Traveler's Amulet; 0.01; common; 0.02
Fiery Justice; 0.02; rare; 0.2
Tuskguard Captain; 0.01; common; 0.02
Sedris, the Traitor King; 0.68; mythic; 2.0
Mikaeus, the Lunarch; 0.09; rare; 0.98
Summer Bloom; 0.1; uncommon; 0.25
Ezuri, Claw of Progress; 1.15; mythic; 2.0
Nephalia Smuggler; 0.02; uncommon; 0.02
Extract from Darkness; 0.02; uncommon; 0.02
Heroic Reinforcements; 0.02; uncommon; 0.02
Liliana's Elite; 0.01; common; 0.02
Gnarlback Rhino; 0.01; common; 0.02
Biogenic Upgrade; 0.02; uncommon; 0.02
Sensei's Divining Top; 12.25; rare; 27.5
Young Pyromancer; 0.05; uncommon; 0.14
Ingenious Skaab; 0.01; common; 0.02
Divine Visitation; 2.9; mythic; 5.0
Supernatural Stamina; 0.01; common; 0.02
Storm Fleet Pyromancer; 0.01; common; 0.02
Atarka's Command; 0.35; rare; 1.38
Emiel the Blessed; 4.0; mythic; 9.99
Coldsteel Heart; 0.04; uncommon; 0.15
Relief Captain; 0.02; common; 0.02
Mistmeadow Witch; 0.02; uncommon; 0.04
Kolaghan's Command; 2.95; rare; 7.2
Wasitora, Nekoru Queen; 0.05; rare; 0.49
Path to Exile; 0.5; uncommon; 1.2
Intet, the Dreamer; 0.02; rare; 0.3
Last Breath; 0.01; common; 0.02
Green Sun's Zenith; 7.5; rare; 10.2
Deadly Recluse; 0.01; common; 0.02
Mindwrack Liege; 0.02; rare; 0.05
Sprouting Thrinax; 0.02; uncommon; 0.02
Mathas, Fiend Seeker; 0.13; rare; 0.94
Elsha of the Infinite; 0.02; rare; 0.29
Prized Amalgam; 0.09; rare; 0.47
Settle Beyond Reality; 0.01; common; 0.02
Concordant Crossroads; 17.95; mythic; 29.0
Lavalanche; 0.03; rare; 0.16
Labyrinth Champion; 0.02; uncommon; 0.02
Necrotic Ooze; 0.2; rare; 0.8
Bloodbraid Elf; 0.02; uncommon; 0.1
Bant Charm; 0.02; uncommon; 0.02
Breakthrough; 0.02; uncommon; 0.02
Bounty of the Luxa; 0.02; uncommon; 0.09
Cartel Aristocrat; 0.02; common; 0.02
Atla Palani, Nest Tender; 0.02; rare; 0.4
Living Lightning; 0.02; common; 0.02
Coiling Oracle; 0.01; common; 0.02
Doran, the Siege Tower; 0.1; rare; 1.15
Impervious Greatwurm; 0.05; rare; 0.38
Chaos Warp; 0.24; rare; 2.79
Purphoros's Emissary; 0.01; common; 0.02
Hellkite Overlord; 0.4; mythic; 0.77
Oracle of Mul Daya; 5.0; rare; 9.55
Titan's Strength; 0.01; common; 0.02
Militia Bugler; 0.02; common; 0.02
Dimir Aqueduct; 0.02; uncommon; 0.1
Dreamshaper Shaman; 0.02; uncommon; 0.04
Teneb, the Harvester; 0.07; rare; 0.25
Glowspore Shaman; 0.02; common; 0.02
Uril, the Miststalker; 0.95; mythic; 6.5
Winged Coatl; 0.01; common; 0.02
Might of Old Krosa; 0.02; common; 0.02
Lotleth Troll; 0.02; uncommon; 0.05
Aminatou, the Fateshifter; 1.45; mythic; 3.0
Rift Bolt; 0.01; common; 0.02
Orzhov Pontiff; 0.02; uncommon; 0.09
Ob Nixilis, Unshackled; 0.4; rare; 1.5
Qasali Pridemage; 0.02; common; 0.02
Balefire Liege; 0.1; rare; 0.38
Eternal Witness; 0.1; uncommon; 0.75
Villainous Wealth; 0.08; rare; 0.2
Tenth District Legionnaire; 0.01; common; 0.02
Dockside Extortionist; 40.0; mythic; 75.0
Dragonlord Dromoka; 4.89; mythic; 9.5
Burning-Tree Emissary; 0.02; common; 0.02
Rancor; 0.05; uncommon; 0.3
Orzhov Basilica; 0.02; uncommon; 0.02
Assassin's Trophy; 4.5; rare; 8.48
Vampiric Rites; 0.02; uncommon; 0.02
Mana Vault; 34.0; mythic; 54.98
Wilt-Leaf Liege; 0.09; rare; 0.67
Domestication; 0.02; uncommon; 0.02
Oona's Prowler; 0.05; rare; 0.2
Hardened Scales; 1.49; rare; 3.2
Ambuscade; 0.01; common; 0.02
Strands of Undeath; 0.01; common; 0.02
Thousand-Year Storm; 0.5; rare; 2.56
League Guildmage; 0.02; uncommon; 0.02
Agony Warp; 0.02; common; 0.02
Creakwood Liege; 0.66; rare; 3.0
Capture Sphere; 0.01; common; 0.02
Psychic Symbiont; 0.02; uncommon; 0.02
Skinrender; 0.02; uncommon; 0.02
Splinterfright; 0.04; rare; 0.18
Doomed Traveler; 0.01; common; 0.02
Carrier Thrall; 0.01; common; 0.02
Centaur Battlemaster; 0.02; uncommon; 0.03
Child of Alara; 0.24; rare; 0.85
The Mimeoplasm; 0.18; rare; 0.75
Weathered Wayfarer; 1.0; rare; 2.98
Kozilek, Butcher of Truth; 24.25; mythic; 32.5
Glen Elendra Liege; 0.08; rare; 0.25
Call to the Feast; 0.01; common; 0.02
Karador, Ghost Chieftain; 0.45; mythic; 1.5
Seeker of the Way; 0.02; common; 0.02
Mizzix of the Izmagnus; 0.69; mythic; 2.5
Monastery Swiftspear; 0.02; common; 0.2
Pithing Needle; 0.2; rare; 0.85
Abbot of Keral Keep; 0.05; rare; 0.45
Lord of Extinction; 0.89; mythic; 2.83
Fiery Fall; 0.01; common; 0.02
Skullbriar, the Walking Grave; 0.19; rare; 1.5
Kambal, Consul of Allocation; 0.2; rare; 0.9
Mana Drain; 29.99; mythic; 39.98
Hostage Taker; 0.05; rare; 0.25
Teferi's Protection; 13.0; rare; 14.9
Mayael's Aria; 0.25; rare; 0.75
Anointer of Valor; 0.01; common; 0.02
Pirate's Pillage; 0.01; common; 0.02
Dreg Mangler; 0.02; common; 0.02
Sensor Splicer; 0.01; common; 0.02
Flickerwisp; 0.02; uncommon; 0.05
Crackling Doom; 0.02; uncommon; 0.09
Restoration Angel; 0.08; rare; 1.29
Force of Negation; 38.5; rare; 47.0
Jeskai Elder; 0.02; common; 0.02
Hyena Umbra; 0.02; common; 0.02
Ulamog, the Infinite Gyre; 20.0; mythic; 36.95
Wash Out; 0.02; uncommon; 0.12
Arachnus Spinner; 0.02; uncommon; 0.02
Scion of Darkness; 0.02; uncommon; 0.05
Twinflame; 0.15; rare; 1.5
Wingsteed Rider; 0.01; common; 0.02
Rakdos Carnarium; 0.02; uncommon; 0.1
Legion's Initiative; 0.1; rare; 0.3
Bitterblossom; 17.5; mythic; 23.74
Sparkmage's Gambit; 0.01; common; 0.02
Reveillark; 0.02; rare; 0.32
Thought Scour; 0.02; common; 0.02
Golgari Rot Farm; 0.02; uncommon; 0.14
Abzan Ascendancy; 0.02; rare; 0.2
Emrakul, the Aeons Torn; 18.7; mythic; 25.85
Hero of the Games; 0.01; common; 0.02
Terminate; 0.02; uncommon; 0.18
Jeskai Charm; 0.02; uncommon; 0.05
Izzet Charm; 0.01; common; 0.02
Smothering Tithe; 13.0; rare; 19.75
Darksteel Plate; 2.0; rare; 4.5
Lightning Bolt; 0.3; uncommon; 0.8
Staggershock; 0.02; uncommon; 0.02
Animar, Soul of Elements; 1.9; mythic; 10.99
Murkfiend Liege; 0.05; rare; 0.35
Pillar of the Paruns; 1.3; rare; 4.19
Bloodflow Connoisseur; 0.01; common; 0.02
Body Double; 0.02; uncommon; 0.05
Guided Passage; 0.05; rare; 0.2
City of Brass; 9.75; rare; 17.5
Momentary Blink; 0.01; common; 0.02
Jeskai Ascendancy; 0.06; rare; 0.15
Aether Vial; 11.2; rare; 17.69
Izzet Boilerworks; 0.02; uncommon; 0.1
Gravecrawler; 2.5; rare; 5.0
Warrior's Oath; 9.0; mythic; 16.99
Bring to Light; 0.05; rare; 0.25
Ashenmoor Liege; 0.05; rare; 0.9
Planar Bridge; 0.47; rare; 1.45
Bedlam Reveler; 0.05; rare; 0.5
Blood Artist; 0.9; uncommon; 1.8
Damnation; 10.3; rare; 14.4
Crucible of Worlds; 13.5; mythic; 20.0
Bloom Tender; 6.45; rare; 10.0
Elenda, the Dusk Rose; 4.5; mythic; 12.5
Tower Gargoyle; 0.02; uncommon; 0.02
Seasoned Pyromancer; 20.0; mythic; 39.9
Aurelia, the Warleader; 4.95; mythic; 10.0
Fireblade Artist; 0.02; common; 0.02
Kruin Striker; 0.01; common; 0.02
Surgical Extraction; 5.99; rare; 11.19
Bloodforged Battle-Axe; 2.5; rare; 4.5
Unearth; 0.02; common; 0.08
Hissing Iguanar; 0.01; common; 0.02
Wrenn and Six; 54.0; mythic; 110.0
Anger of the Gods; 0.34; rare; 0.8
Monastery Mentor; 6.0; mythic; 12.0
Nicol Bolas, God-Pharaoh; 1.45; mythic; 4.0
Annoyed Altisaur; 0.01; common; 0.02
Ulasht, the Hate Seed; 0.02; rare; 0.12
Sedraxis Specter; 0.02; uncommon; 0.02
Figure of Destiny; 0.05; rare; 0.2
Myth Realized; 0.02; uncommon; 0.05
Travel Preparations; 0.02; uncommon; 0.02
Phyrexian Altar; 22.8; rare; 27.1
Disciple of the Ring; 0.02; rare; 0.25
Mistfire Adept; 0.02; uncommon; 0.02
Master of Cruelties; 1.39; mythic; 4.49
Auger Spree; 0.01; common; 0.02
River Hoopoe; 0.02; uncommon; 0.03
Martial Glory; 0.01; common; 0.01
Deranged Assistant; 0.01; common; 0.02
Advanced Stitchwing; 0.02; common; 0.02
Battlefield Promotion; 0.01; common; 0.02
Kasmina's Transmutation; 0.01; common; 0.02
Bloodwater Entity; 0.02; common; 0.02
Grand Arbiter Augustin IV; 1.5; rare; 4.9
Drogskol Reaver; 0.88; rare; 5.27
Ashen Rider; 0.05; rare; 0.63
Alesha, Who Smiles at Death; 0.06; rare; 0.28
Anguished Unmaking; 1.0; rare; 2.2
As Foretold; 2.4; mythic; 6.4
Kederekt Leviathan; 0.02; rare; 0.25
Zur the Enchanter; 0.28; rare; 2.0
Abzan Falconer; 0.02; uncommon; 0.02
Arachnus Web; 0.01; common; 0.02
Ghave, Guru of Spores; 0.3; mythic; 2.99
Dack's Duplicate; 0.05; rare; 0.35
Glimpse the Unthinkable; 1.4; rare; 3.49
Selesnya Sanctuary; 0.02; uncommon; 0.04
Pull from Tomorrow; 0.05; rare; 0.4
Consecrated Sphinx; 16.45; mythic; 24.99
Makeshift Mauler; 0.01; common; 0.02
Imperial Seal; 79.0; mythic; 129.5
Forbidden Alchemy; 0.01; common; 0.02
Dark-Dweller Oracle; 0.01; common; 0.02
Cavern of Souls; 49.0; mythic; 65.0
Grim Flayer; 0.45; rare; 2.44
Seekers' Squire; 0.02; common; 0.02
Elvish Rejuvenator; 0.01; common; 0.02
Azorius Chancery; 0.02; uncommon; 0.1
Chronicler of Heroes; 0.01; common; 0.02
Muldrotha, the Gravetide; 1.5; mythic; 4.7
Lyev Skyknight; 0.02; common; 0.02
