Pithing Needle; 0.66; rare; 1.19
Mizzix of the Izmagnus; 1.24; mythic; 6.48
Lord of Extinction; 2.1; mythic; 4.58
Hardened Scales; 2.82; rare; 6.95
Blood Artist; 2.12; uncommon; 4.99
Mulldrifter; 0.12; uncommon; 1.19
Thraximundar; 0.15; rare; 1.48
Scab-Clan Giant; 0.02; uncommon; 0.12
Alesha, Who Smiles at Death; 0.14; rare; 0.42
Goblin Banneret; 0.05; uncommon; 0.13
Hero of the Games; 0.02; common; 0.1
Pillar of the Paruns; 3.41; rare; 8.48
Unburial Rites; 0.07; uncommon; 0.23
Kederekt Leviathan; 0.15; rare; 1.95
Lava Coil; 0.05; common; 0.2
Panharmonicon; 3.41; rare; 8.48
Gifts Ungiven; 0.45; rare; 1.48
Zur the Enchanter; 1.2; rare; 3.74
Centaur Battlemaster; 0.02; uncommon; 0.13
River Hoopoe; 0.02; uncommon; 0.13
Summer Bloom; 0.67; uncommon; 3.44
Atarka's Command; 0.9; rare; 2.32
Staggershock; 0.03; uncommon; 0.13
Vampire Sovereign; 0.02; common; 0.15
Eyeblight's Ending; 0.02; common; 0.1
Firesong and Sunspeaker; 0.23; rare; 1.48
Wilt-Leaf Liege; 0.39; rare; 1.27
Thousand-Year Storm; 3.32; rare; 8.48
Bloodforged Battle-Axe; 6.07; rare; 14.59
Intet, the Dreamer; 0.15; rare; 1.74
Animar, Soul of Elements; 2.45; mythic; 16.95
Hellkite Overlord; 0.9; mythic; 3.45
Graveblade Marauder; 0.08; uncommon; 0.13
Concordant Crossroads; 21.89; mythic; 37.94
Darksteel Plate; 3.9; rare; 8.48
Boros Garrison; 0.07; uncommon; 0.39
Anger of the Gods; 0.55; rare; 1.96
Jeskai Ascendancy; 0.17; rare; 0.89
Yahenni, Undying Partisan; 1.5; rare; 4.32
Backdraft Hellkite; 0.16; rare; 0.8
Fiery Justice; 0.1; rare; 0.4
Guided Passage; 0.15; rare; 0.45
Devoted Druid; 1.03; uncommon; 2.5
Doomed Traveler; 0.02; common; 0.09
Shattergang Brothers; 0.16; rare; 1.28
Impervious Greatwurm; 0.35; rare; 1.72
Mana Leak; 0.04; common; 0.34
Sedris, the Traitor King; 1.25; mythic; 4.48
Vedalken Orrery; 8.42; rare; 16.98
Capture Sphere; 0.02; common; 0.1
Fiery Fall; 0.02; common; 0.1
Biogenic Upgrade; 0.02; uncommon; 0.13
Coldsteel Heart; 0.45; uncommon; 3.39
Jeskai Charm; 0.05; uncommon; 0.2
Balefire Liege; 0.39; rare; 1.98
Boartusk Liege; 0.9; rare; 3.48
Ambuscade; 0.02; common; 0.1
Path to Exile; 1.6; uncommon; 3.18
Reveillark; 0.08; rare; 0.98
Gravecrawler; 5.25; rare; 9.98
Izzet Boilerworks; 0.07; uncommon; 0.39
Carrier Thrall; 0.02; common; 0.1
Orzhov Pontiff; 0.15; uncommon; 0.78
Myth Realized; 0.13; uncommon; 0.43
Bitterblossom; 19.65; mythic; 29.95
Kaalia of the Vast; 9.9; mythic; 14.95
Storm Fleet Pyromancer; 0.02; common; 0.1
Smothering Tithe; 14.95; rare; 28.4
