Jodah, Archmage Eternal; 0.15; rare; 0.69
Wall of Omens; 0.2; uncommon; 1.43
Skullbriar, the Walking Grave; 1.25; rare; 4.83
Path to Exile; 1.75; uncommon; 3.19
Smothering Tithe; 14.31; rare; 28.42
Thought Scour; 0.09; common; 0.4
Annoyed Altisaur; 0.04; common; 0.1
Shattergang Brothers; 0.17; rare; 1.34
Pillar of the Paruns; 3.79; rare; 9.83
Experiment One; 0.14; common; 0.4
Chaos Warp; 0.44; rare; 4.34
Weathered Wayfarer; 2.73; rare; 6.83
Shadowborn Apostle; 1.25; common; 3.88
Seekers' Squire; 0.02; common; 0.1
Devoted Druid; 1.15; uncommon; 2.5
Elsha of the Infinite; 0.14; rare; 0.42
Yahenni, Undying Partisan; 1.75; rare; 4.44
Abzan Ascendancy; 0.09; rare; 0.43
Thousand-Year Storm; 3.62; rare; 9.76
Gravecrawler; 5.1; rare; 11.82
Scion of Darkness; 0.25; uncommon; 1.45
Sidisi, Brood Tyrant; 0.23; rare; 1.84
Tuskguard Captain; 0.02; common; 0.1
Drogskol Reaver; 3.37; rare; 9.84
Arachnus Spinner; 0.08; uncommon; 0.15
Hissing Iguanar; 0.04; common; 0.1
Balefire Liege; 0.45; rare; 2.34
Figure of Destiny; 0.18; rare; 0.9
Warrior's Oath; 19.49; mythic; 69.77
Deadly Recluse; 0.04; common; 0.1
Sensor Splicer; 0.05; common; 0.1
Spell Pierce; 0.04; common; 0.2
Boros Garrison; 0.08; uncommon; 0.43
Ambuscade; 0.04; common; 0.1
Breakthrough; 0.1; uncommon; 0.95
Creakwood Liege; 2.37; rare; 5.84
Ainok Bond-Kin; 0.05; common; 0.1
Varina, Lich Queen; 0.18; rare; 0.48
Dragon Arch; 0.3; uncommon; 2.7
Impervious Greatwurm; 0.39; rare; 1.78
Mana Vault; 41.93; mythic; 79.84
Labyrinth Champion; 0.08; uncommon; 0.13
Hellkite Overlord; 0.91; mythic; 4.33
Bring to Light; 0.15; rare; 1.33
Dockside Extortionist; 41.9; mythic; 99.84
Dark-Dweller Oracle; 0.08; common; 0.1
City of Brass; 14.27; rare; 29.8
Bear's Companion; 0.07; uncommon; 0.13
Ashenmoor Liege; 0.34; rare; 2.09
Dack's Duplicate; 0.23; rare; 2.34
Cavern of Souls; 56.92; mythic; 79.84
Aethersnipe; 0.04; common; 0.1
Inquisition of Kozilek; 1.46; uncommon; 3.84
Kederekt Leviathan; 0.17; rare; 2.34
Magister Sphinx; 0.42; rare; 1.33
Lord of Extinction; 2.23; mythic; 4.76
Might of Old Krosa; 0.13; common; 0.4
Animar, Soul of Elements; 2.49; mythic; 23.77
Surreal Memoir; 0.04; uncommon; 0.13
Young Pyromancer; 0.34; uncommon; 0.9
Consecrated Sphinx; 18.6; mythic; 38.77
Auger Spree; 0.04; common; 0.1
Ruric Thar, the Unbowed; 0.18; rare; 0.69
Bounty of the Luxa; 0.05; uncommon; 0.4
Ashen Rider; 0.14; rare; 0.9
Allosaurus Shepherd; 29.68; mythic; 69.91
Gloryscale Viashino; 0.05; uncommon; 0.13
Deranged Assistant; 0.05; common; 0.1
Eel Umbra; 0.04; common; 0.1
Staggershock; 0.04; uncommon; 0.14
Planar Bridge; 1.62; rare; 4.7
Dimir Aqueduct; 0.07; uncommon; 0.43
Reveillark; 0.09; rare; 1.34
Tower Gargoyle; 0.05; uncommon; 0.13
Judith, the Scourge Diva; 0.17; rare; 0.66
Lightning Helix; 0.38; uncommon; 1.49
Alesha, Who Smiles at Death; 0.15; rare; 0.42
Leonin Arbiter; 0.74; rare; 7.82
Carrier Thrall; 0.04; common; 0.1
Hostage Taker; 0.17; rare; 1.84
Simic Growth Chamber; 0.08; uncommon; 0.44
Oracle of Mul Daya; 6.22; rare; 16.76
Tariel, Reckoner of Souls; 0.24; rare; 1.79
League Guildmage; 0.05; uncommon; 0.14
Call to the Feast; 0.04; common; 0.2
Psychic Symbiont; 0.05; uncommon; 0.14
Mistmeadow Witch; 0.09; uncommon; 0.14
Atla Palani, Nest Tender; 0.23; rare; 0.83
Wilt-Leaf Liege; 0.44; rare; 1.33
Monastery Swiftspear; 0.43; common; 2.5
Fireblade Artist; 0.05; common; 0.1
Legion's Initiative; 0.44; rare; 1.59
Winged Coatl; 0.04; common; 0.1
Glimpse the Unthinkable; 3.92; rare; 7.83
Disciple of the Ring; 0.15; rare; 0.42
Panharmonicon; 3.79; rare; 9.78
Graveblade Marauder; 0.09; uncommon; 0.14
Hyena Umbra; 0.05; common; 0.25
Deep Analysis; 0.05; common; 0.1
Goblin Banneret; 0.08; uncommon; 0.14
Supreme Verdict; 4.88; rare; 8.27
