Supreme Verdict; 4.88; rare; 8.29
Last Breath; 0.04; common; 0.1
Skullbriar, the Walking Grave; 1.43; rare; 4.85
Izzet Charm; 0.13; common; 0.4
Sensor Splicer; 0.05; common; 0.1
Extract from Darkness; 0.09; uncommon; 0.14
Consecrated Sphinx; 18.6; mythic; 38.79
Ashen Rider; 0.14; rare; 0.9
Aether Vial; 14.31; rare; 34.81
Ainok Bond-Kin; 0.05; common; 0.1
Bloodwater Entity; 0.05; common; 0.2
Ghave, Guru of Spores; 0.91; mythic; 3.86
River Hoopoe; 0.07; uncommon; 0.13
Mayael's Aria; 1.45; rare; 4.86
Wingsteed Rider; 0.03; common; 0.1
Assassin's Trophy; 5.49; rare; 12.84
Boartusk Liege; 0.96; rare; 3.78
Dreg Mangler; 0.03; common; 0.1
Arachnus Spinner; 0.08; uncommon; 0.15
Glen Elendra Liege; 0.23; rare; 2.15
Pithing Needle; 0.69; rare; 1.28
Grim Flayer; 1.35; rare; 3.86
Ulamog, the Infinite Gyre; 26.25; mythic; 42.79
Kaervek the Merciless; 0.15; rare; 0.67
Aven Initiate; 0.04; common; 0.1
Gloryscale Viashino; 0.05; uncommon; 0.13
Pirate's Pillage; 0.05; common; 0.6
Domestication; 0.08; uncommon; 0.14
Qasali Pridemage; 0.04; common; 0.9
Bedlam Reveler; 0.24; rare; 1.62
Crackling Doom; 0.08; uncommon; 0.43
Shattergang Brothers; 0.17; rare; 1.36
Selesnya Sanctuary; 0.08; uncommon; 0.44
Deep Analysis; 0.05; common; 0.1
Terminate; 0.3; uncommon; 0.9
Storm Fleet Pyromancer; 0.03; common; 0.1
Zur the Enchanter; 1.37; rare; 3.78
City of Brass; 14.31; rare; 29.82
Titan's Strength; 0.04; common; 0.1
Necrotic Ooze; 0.92; rare; 2.86
Hero of the Games; 0.03; common; 0.1
Eternal Witness; 1.36; uncommon; 2.9
Roon of the Hidden Realm; 0.17; rare; 1.36
Golgari Rot Farm; 0.08; uncommon; 0.44
Deathbringer Liege; 0.17; rare; 1.82
Ruric Thar, the Unbowed; 0.18; rare; 0.69
Travel Preparations; 0.05; uncommon; 0.14
Glowspore Shaman; 0.04; common; 0.2
Hissing Iguanar; 0.04; common; 0.1
Civic Saber; 0.07; uncommon; 0.14
Militia Bugler; 0.05; common; 0.3
The Mimeoplasm; 0.72; rare; 2.28
Gods Willing; 0.05; common; 0.1
Bring to Light; 0.15; rare; 1.35
Dragon Arch; 0.3; uncommon; 2.72
Phyrexian Tyranny; 0.24; rare; 1.79
Fiery Justice; 0.11; rare; 0.4
Kaalia of the Vast; 10.83; mythic; 16.98
Labyrinth Champion; 0.08; uncommon; 0.13
Master Biomancer; 0.24; rare; 1.36
Wash Out; 0.24; uncommon; 2.24
Bant Charm; 0.08; uncommon; 0.2
Emrakul, the Aeons Torn; 24.36; mythic; 38.86
Privileged Position; 5.12; rare; 12.84
Momentary Blink; 0.04; common; 0.1
Anguished Unmaking; 1.83; rare; 5.79
Inquisition of Kozilek; 1.46; uncommon; 3.85
Blood Artist; 2.36; uncommon; 5.73
Gruul Turf; 0.08; uncommon; 0.44
Thistledown Liege; 0.18; rare; 1.28
Grapple with the Past; 0.04; common; 0.1
Heroic Reinforcements; 0.08; uncommon; 0.13
Blazing Hellhound; 0.08; uncommon; 0.13
Supernatural Stamina; 0.04; common; 0.1
Magister Sphinx; 0.43; rare; 1.35
Yahenni, Undying Partisan; 1.86; rare; 4.44
Phyrexian Altar; 28.77; rare; 48.82
Skeleton Archer; 0.04; common; 0.1
Bear's Companion; 0.07; uncommon; 0.13
Graveblade Marauder; 0.09; uncommon; 0.14
Drogskol Reaver; 3.44; rare; 9.86
Bloodbraid Elf; 0.31; uncommon; 0.85
Severed Strands; 0.04; common; 0.1
Doran, the Siege Tower; 0.96; rare; 3.77
Warrior's Oath; 19.92; mythic; 69.79
Lightning Helix; 0.38; uncommon; 1.49
Smothering Tithe; 14.31; rare; 28.44
Agony Warp; 0.04; common; 0.1
Izzet Boilerworks; 0.08; uncommon; 0.43
Venser, Shaper Savant; 0.9; rare; 3.36
Firemind Vessel; 0.08; uncommon; 0.2
Azorius Chancery; 0.08; uncommon; 0.39
Rakdos Carnarium; 0.08; uncommon; 0.44
League Guildmage; 0.05; uncommon; 0.14
Dockside Extortionist; 41.99; mythic; 99.86
Rafiq of the Many; 0.95; rare; 3.86
Chronicler of Heroes; 0.05; common; 0.1
Vampiric Rites; 0.09; uncommon; 0.46
Elvish Rejuvenator; 0.03; common; 0.1
Jeskai Elder; 0.04; common; 0.1
Thousand-Year Storm; 3.69; rare; 9.78
Hardened Scales; 3.13; rare; 8.3
Young Pyromancer; 0.33; uncommon; 0.9
Skinrender; 0.08; uncommon; 0.14
Burning-Tree Emissary; 0.17; common; 0.88
Boros Garrison; 0.08; uncommon; 0.43
Nicol Bolas, God-Pharaoh; 2.65; mythic; 7.86
Mana Leak; 0.04; common; 0.4
Martial Glory; 0.05; common; 0.1
Nephalia Smuggler; 0.05; uncommon; 0.14
Dragonlord Silumgar; 4.44; mythic; 9.86
Sensei's Divining Top; 16.19; rare; 38.86
Figure of Destiny; 0.18; rare; 0.9
Mizzix of the Izmagnus; 1.43; mythic; 7.86
Carrier Thrall; 0.04; common; 0.1
Empyrial Archangel; 0.46; rare; 2.86
Makeshift Mauler; 0.04; common; 0.1
Concordant Crossroads; 21.46; mythic; 38.88
Winged Coatl; 0.04; common; 0.1
Atla Palani, Nest Tender; 0.24; rare; 0.83
Battlefield Promotion; 0.04; common; 0.1
Kederekt Leviathan; 0.17; rare; 2.36
Crucible of Worlds; 16.84; mythic; 29.79
Cavern of Souls; 57.66; mythic; 79.86
Splinterfright; 0.1; rare; 0.41
Vedalken Orrery; 9.33; rare; 19.85
Jodah, Archmage Eternal; 0.15; rare; 0.69
Relief Captain; 0.05; common; 0.1
Annoyed Altisaur; 0.04; common; 0.1
Marchesa, the Black Rose; 1.45; rare; 5.86
Chaos Warp; 0.44; rare; 4.36
Creakwood Liege; 2.4; rare; 5.86
Tariel, Reckoner of Souls; 0.24; rare; 1.81
Mathas, Fiend Seeker; 0.95; rare; 2.36
Food Chain; 27.75; mythic; 69.79
Karador, Ghost Chieftain; 1.43; mythic; 3.87
Imperial Seal; 99.97; mythic; 174.79
Simic Growth Chamber; 0.08; uncommon; 0.44
Eyeblight's Ending; 0.03; common; 0.1
Divine Visitation; 3.29; mythic; 9.79
Thrive; 0.05; common; 0.1
Bloodforged Battle-Axe; 6.74; rare; 16.84
Mentor of the Meek; 0.18; uncommon; 0.46
Scab-Clan Giant; 0.05; uncommon; 0.13
Balustrade Spy; 0.04; common; 0.1
Lava Coil; 0.05; common; 0.2
Path to Exile; 1.78; uncommon; 3.19
Knightly Valor; 0.04; common; 0.1
Liliana, the Last Hope; 9.76; mythic; 25.86
Mulldrifter; 0.12; uncommon; 1.31
Ob Nixilis, Unshackled; 1.45; rare; 4.35
Lotleth Troll; 0.14; uncommon; 0.44
Thraximundar; 0.18; rare; 1.86
Guided Passage; 0.15; rare; 0.66
Twinflame; 1.41; rare; 3.84
Villainous Wealth; 0.15; rare; 0.9
Centaur Battlemaster; 0.04; uncommon; 0.14
Fiery Fall; 0.04; common; 0.1
Strands of Undeath; 0.04; common; 0.1
Unearth; 0.09; common; 0.79
Ashenmoor Liege; 0.38; rare; 2.11
Eel Umbra; 0.04; common; 0.1
Intet, the Dreamer; 0.17; rare; 2.34
Orzhov Basilica; 0.08; uncommon; 0.44
Cartel Aristocrat; 0.04; common; 0.4
Firesong and Sunspeaker; 0.24; rare; 1.86
Ingenious Skaab; 0.03; common; 0.1
Sultai Soothsayer; 0.04; uncommon; 0.13
Jeskai Ascendancy; 0.18; rare; 0.9
Devoted Druid; 1.15; uncommon; 2.5
Monastery Swiftspear; 0.43; common; 2.5
Capture Sphere; 0.04; common; 0.1
Master of Cruelties; 2.82; mythic; 12.86
Ulasht, the Hate Seed; 0.14; rare; 1.34
Bitterblossom; 21.83; mythic; 34.86
Lord of Extinction; 2.38; mythic; 4.78
Spider Spawning; 0.05; uncommon; 0.13
Scale Blessing; 0.05; uncommon; 0.14
Elsha of the Infinite; 0.14; rare; 0.42
Mistfire Adept; 0.07; uncommon; 0.13
Atarka's Command; 0.96; rare; 2.36
Greater Gargadon; 0.15; rare; 0.43
Breakthrough; 0.1; uncommon; 0.95
Call to the Feast; 0.04; common; 0.2
Kasmina's Transmutation; 0.04; common; 0.1
Pillar of the Paruns; 3.79; rare; 9.85
Wasitora, Nekoru Queen; 0.48; rare; 1.85
Dromoka's Command; 0.43; rare; 1.35
Rishkar, Peema Renegade; 0.14; rare; 0.72
