Eel Umbra; 0.01; common; 0.02
Aven Initiate; 0.01; common; 0.02
Spell Pierce; 0.02; common; 0.05
Extract from Darkness; 0.02; uncommon; 0.02
Sultai Soothsayer; 0.02; uncommon; 0.02
Dragonlord Dromoka; 4.89; mythic; 9.5
Warrior's Oath; 9.0; mythic; 16.99
Sprouting Thrinax; 0.02; uncommon; 0.02
Inquisition of Kozilek; 0.4; uncommon; 0.49
Intet, the Dreamer; 0.02; rare; 0.3
Experiment One; 0.02; common; 0.02
Pirate's Pillage; 0.01; common; 0.02
Hellkite Overlord; 0.4; mythic; 0.77
Aethersnipe; 0.01; common; 0.02
Golgari Rot Farm; 0.02; uncommon; 0.14
Mulldrifter; 0.05; uncommon; 0.19
Kaalia of the Vast; 5.0; mythic; 11.99
Supreme Verdict; 3.19; rare; 5.4
Kambal, Consul of Allocation; 0.2; rare; 0.9
Kolaghan's Command; 2.95; rare; 7.2
Nim Deathmantle; 0.9; rare; 3.0
Devoted Druid; 0.15; uncommon; 0.68
Orzhov Basilica; 0.02; uncommon; 0.02
Vedalken Orrery; 4.5; rare; 7.27
Pithing Needle; 0.2; rare; 0.85
Green Sun's Zenith; 7.5; rare; 10.2
Ashen Rider; 0.05; rare; 0.63
Rishkar, Peema Renegade; 0.05; rare; 0.1
Tower Gargoyle; 0.02; uncommon; 0.02
Leonin Arbiter; 0.28; rare; 1.35
Go for the Throat; 0.02; uncommon; 0.11
Phyrexian Altar; 22.8; rare; 27.1
Deep Analysis; 0.02; common; 0.02
Emiel the Blessed; 4.0; mythic; 9.99
Aurelia, the Warleader; 4.95; mythic; 10.0
Hero of the Games; 0.01; common; 0.02
Goblin Banneret; 0.02; uncommon; 0.02
Ezuri, Claw of Progress; 1.15; mythic; 2.0
Forbidden Alchemy; 0.01; common; 0.02
Nephalia Smuggler; 0.02; uncommon; 0.02
Empyrial Archangel; 0.1; rare; 1.38
Jeskai Charm; 0.02; uncommon; 0.05
Mana Vault; 34.0; mythic; 54.98
Mikaeus, the Lunarch; 0.09; rare; 0.98
Aethermage's Touch; 0.02; uncommon; 0.03
Bloodflow Connoisseur; 0.01; common; 0.02
Wasitora, Nekoru Queen; 0.05; rare; 0.49
Dragon Arch; 0.05; uncommon; 0.74
Doomed Traveler; 0.01; common; 0.02
Living Lightning; 0.02; common; 0.02
Eternal Witness; 0.1; uncommon; 0.75
