Golgari Rot Farm; 0.02; uncommon; 0.29
Fiery Justice; 0.09; rare; 0.3
Necrotic Ooze; 0.59; rare; 1.9
Uril, the Miststalker; 1.99; mythic; 8.0
Deadly Recluse; 0.02; common; 0.02
Master of Cruelties; 1.99; mythic; 5.15
Liliana's Elite; 0.01; common; 0.02
Bloodforged Battle-Axe; 4.0; rare; 11.0
Martial Glory; 0.02; common; 0.02
Tenth District Legionnaire; 0.02; common; 0.04
Bitterblossom; 17.0; mythic; 27.5
Bear's Companion; 0.02; uncommon; 0.09
Knightly Valor; 0.02; common; 0.05
Forbidden Alchemy; 0.02; common; 0.04
Might of Old Krosa; 0.02; common; 0.05
City of Brass; 10.99; rare; 24.45
Last Breath; 0.02; common; 0.05
Gifts Ungiven; 0.3; rare; 1.0
Rafiq of the Many; 0.5; rare; 1.5
Divine Visitation; 3.0; mythic; 7.75
Devoted Druid; 0.6; uncommon; 1.8
Dreg Mangler; 0.02; common; 0.05
Skullbriar, the Walking Grave; 0.75; rare; 1.99
Lavalanche; 0.04; rare; 0.25
Jodah, Archmage Eternal; 0.1; rare; 0.25
Scale Blessing; 0.02; uncommon; 0.1
Abzan Ascendancy; 0.02; rare; 0.25
Hero of the Games; 0.02; common; 0.02
Disfigure; 0.02; common; 0.02
Impervious Greatwurm; 0.17; rare; 0.4
Seasoned Pyromancer; 21.99; mythic; 45.9
Psychic Symbiont; 0.02; uncommon; 0.08
Hardened Scales; 2.5; rare; 6.45
Ulasht, the Hate Seed; 0.05; rare; 0.19
Drogskol Reaver; 2.0; rare; 7.5
Shadowborn Apostle; 0.98; common; 1.4
Food Chain; 22.5; mythic; 58.0
Thousand-Year Storm; 2.0; rare; 6.6
Weathered Wayfarer; 2.0; rare; 4.5
Capture Sphere; 0.02; common; 0.04
Ambuscade; 0.02; common; 0.02
Kruin Striker; 0.02; common; 0.02
Experiment One; 0.07; common; 0.2
Gloryscale Viashino; 0.02; uncommon; 0.1
Gnarlback Rhino; 0.02; common; 0.05
Bloom Tender; 7.0; rare; 12.75
Doran, the Siege Tower; 0.7; rare; 1.75
Glen Elendra Liege; 0.15; rare; 0.35
Lightning Bolt; 0.3; uncommon; 2.0
Grapple with the Past; 0.02; common; 0.03
Dark-Dweller Oracle; 0.02; common; 0.08
Judith, the Scourge Diva; 0.1; rare; 0.41
Seeker of the Way; 0.02; common; 0.04
Kambal, Consul of Allocation; 0.5; rare; 1.1
Mikaeus, the Lunarch; 0.15; rare; 1.5
Imperial Seal; 90.0; mythic; 168.99
Blood Artist; 1.38; uncommon; 3.75
Winged Coatl; 0.02; common; 0.05
Vedalken Orrery; 6.49; rare; 12.5
Venser, Shaper Savant; 0.5; rare; 1.9
Surgical Extraction; 9.49; rare; 12.5
Intet, the Dreamer; 0.07; rare; 1.49
Disciple of the Ring; 0.12; rare; 0.3
Kaalia of the Vast; 7.99; mythic; 13.5
Grim Flayer; 0.75; rare; 3.0
Spider Spawning; 0.02; uncommon; 0.09
Hostage Taker; 0.1; rare; 1.65
Thistledown Liege; 0.1; rare; 0.35
Emrakul, the Aeons Torn; 20.0; mythic; 30.0
Bloodwater Entity; 0.02; common; 0.1
Lava Coil; 0.02; common; 0.05
Myth Realized; 0.02; uncommon; 0.2
Sidisi, Brood Tyrant; 0.18; rare; 1.35
Sparkmage's Gambit; 0.02; common; 0.05
Living Lightning; 0.02; common; 0.02
Nim Deathmantle; 1.5; rare; 6.0
Scion of Darkness; 0.08; uncommon; 0.24
Glowspore Shaman; 0.02; common; 0.1
Prophetic Bolt; 0.02; uncommon; 0.14
Ashen Rider; 0.02; rare; 0.87
Seekers' Squire; 0.02; common; 0.02
Green Sun's Zenith; 9.0; rare; 16.99
Orzhov Basilica; 0.02; uncommon; 0.2
Vampiric Rites; 0.02; uncommon; 0.15
Lord of Extinction; 0.16; mythic; 4.35
Bant Charm; 0.02; uncommon; 0.05
Carrier Thrall; 0.02; common; 0.02
Balustrade Spy; 0.02; common; 0.05
Grand Arbiter Augustin IV; 3.0; rare; 7.49
Cartel Aristocrat; 0.02; common; 0.09
Traveler's Amulet; 0.02; common; 0.02
Planar Bridge; 1.0; rare; 2.49
Tower Gargoyle; 0.02; uncommon; 0.09
Boros Garrison; 0.05; uncommon; 0.29
Empyrial Archangel; 0.35; rare; 1.5
Anointer of Valor; 0.02; common; 0.02
Zur the Enchanter; 0.74; rare; 2.5
Supreme Verdict; 3.99; rare; 7.0
Ruric Thar, the Unbowed; 0.1; rare; 0.6
Greater Gargadon; 0.09; rare; 0.34
Magister Sphinx; 0.2; rare; 0.65
Spell Pierce; 0.02; common; 0.1
Sensor Splicer; 0.02; common; 0.05
Wingsteed Rider; 0.02; common; 0.02
Livewire Lash; 0.05; uncommon; 0.1
Graveblade Marauder; 0.02; uncommon; 0.1
Teferi's Protection; 13.5; rare; 19.99
Hydroid Krasis; 3.49; rare; 7.99
Rakdos Carnarium; 0.02; uncommon; 0.29
Dimir Aqueduct; 0.02; uncommon; 0.25
Crucible of Worlds; 15.95; mythic; 23.5
Go for the Throat; 0.15; uncommon; 0.2
Restoration Angel; 0.15; rare; 1.49
Mizzix of the Izmagnus; 1.0; mythic; 2.99
Talrand, Sky Summoner; 0.05; rare; 0.25
Simic Growth Chamber; 0.02; uncommon; 0.17
Firesong and Sunspeaker; 0.1; rare; 0.99
Chaos Warp; 0.34; rare; 3.4
Anguished Unmaking; 1.75; rare; 3.5
Relief Captain; 0.02; common; 0.02
Phyrexian Tyranny; 0.17; rare; 0.8
Wash Out; 0.05; uncommon; 0.25
Selesnya Sanctuary; 0.02; uncommon; 0.25
Kozilek, Butcher of Truth; 23.0; mythic; 36.99
Young Pyromancer; 0.1; uncommon; 0.4
Civic Saber; 0.02; uncommon; 0.09
Hissing Iguanar; 0.02; common; 0.02
Dromoka's Command; 0.3; rare; 1.2
Unearth; 0.02; common; 0.25
Dragon Arch; 0.15; uncommon; 2.0
Aminatou, the Fateshifter; 1.94; mythic; 3.16
Ashenmoor Liege; 0.1; rare; 1.25
Unburial Rites; 0.02; uncommon; 0.19
Jeskai Ascendancy; 0.12; rare; 0.35
Aurelia, the Warleader; 7.15; mythic; 9.9
Lyev Skyknight; 0.02; common; 0.05
Battlefield Promotion; 0.02; common; 0.02
River Hoopoe; 0.02; uncommon; 0.09
Rishkar, Peema Renegade; 0.05; rare; 0.5
Kederekt Leviathan; 0.02; rare; 0.5
Yahenni, Undying Partisan; 1.17; rare; 3.0
Smothering Tithe; 12.95; rare; 22.95
Hellkite Overlord; 0.7; mythic; 1.5
Supernatural Stamina; 0.02; common; 0.05
Anger of the Gods; 0.5; rare; 1.75
Arachnus Web; 0.02; common; 0.02
Emiel the Blessed; 4.5; mythic; 9.99
Dauntless Escort; 0.15; rare; 0.25
Heroic Reinforcements; 0.02; uncommon; 0.1
Abzan Falconer; 0.02; uncommon; 0.02
Boartusk Liege; 0.5; rare; 1.75
Aven Initiate; 0.02; common; 0.05
Concordant Crossroads; 18.25; mythic; 37.0
Path to Exile; 1.0; uncommon; 2.5
Pull from Tomorrow; 0.09; rare; 0.55
Scab-Clan Giant; 0.02; uncommon; 0.1
Monastery Mentor; 7.7; mythic; 13.9
Eternal Witness; 0.74; uncommon; 1.79
Warrior's Oath; 16.75; mythic; 37.5
Sultai Soothsayer; 0.02; uncommon; 0.02
Hyena Umbra; 0.02; common; 0.02
Force of Negation; 35.0; rare; 66.5
Roon of the Hidden Realm; 0.14; rare; 0.99
Skinrender; 0.02; uncommon; 0.08
Bloodbraid Elf; 0.2; uncommon; 0.45
Thraximundar; 0.12; rare; 0.99
Call to the Feast; 0.02; common; 0.02
Severed Strands; 0.02; common; 0.05
Doomed Traveler; 0.02; common; 0.05
Pillar of the Paruns; 3.0; rare; 4.99
Inquisition of Kozilek; 1.19; uncommon; 2.5
Extract from Darkness; 0.02; uncommon; 0.1
Dack's Duplicate; 0.09; rare; 0.4
Shattergang Brothers; 0.1; rare; 0.84
Conclave Mentor; 0.02; uncommon; 0.15
